backbone_id	year	log_size	gc	n_replicon_types	n_relaxase_types	mobility_score	is_conjugative	is_mobilizable	topology	has_orit	has_relaxase	n_orit_types	host_range_rank	n_countries	n_hosts	years_since_first	new_countries_recent	new_countries_2y_ago	n_records	acceleration	spread_velocity_norm	niche_breadth	hazard_1	hazard_2	hazard_3	n_new_countries	observed	phylum_idx	class_idx	order_idx	family_idx	genus_idx	cat_replicon_types	cat_relaxase_types	cat_mpf_type	cat_plasmidfinder_dominant_type	cat_predicted_host_range_overall_name	cat_ecosystem_tags	cat_disease_tags	split
UNSEEN::AA024	2020	11.439343508292259	0.5184220440234648	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	3.0	0.0	3.0	3.0	0.9051482536448664	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[2, 24, 6]	[0]	[0]	[17]	[1]	[0]	[0]	train
UNSEEN::AA024	2021	11.439343508292259	0.5184220440234648	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	3.0	3.0	1.0	4.0	2.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[2, 24, 6]	[0]	[0]	[17]	[1]	[0]	[0]	train
AB771	2012	9.53097354456765	0.3312286813266565	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8	28	16	125	325	[0]	[1]	[0]	[0]	[43]	[0]	[0]	train
AB771	2021	9.53097354456765	0.3312286813266565	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	1.0	0.0	2.0	1.0	0.11065611052473799	0.0	-1.0	-1.0	-1.0	-1.0	0.0	8	28	16	125	325	[0]	[1]	[0]	[0]	[43]	[0]	[0]	train
UNSEEN::AB908	2017	8.639764743804419	0.2941592920353982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	140	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AF811	2019	10.368572856625317	0.510991771873626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	1.0	1.0	2.0	1.0	23	32	41	277	777	[0]	[0]	[0]	[0]	[0]	[0]	[0]	val
UNSEEN::AF811	2020	10.368572856625317	0.510991771873626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.7615941559557649	0.0	1.0	1.0	-1.0	-1.0	0.0	23	32	41	277	777	[0]	[0]	[0]	[0]	[0]	[0]	[0]	val
UNSEEN::AF811	2021	10.368572856625317	0.510991771873626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	3.0	1.0	0.46211715726000974	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	277	777	[0]	[0]	[0]	[0]	[0]	[0]	[0]	val
UNSEEN::AF811	2022	10.368572856625317	0.510991771873626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	4.0	0.0	0.32151273753163434	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	277	777	[0]	[0]	[0]	[0]	[0]	[0]	[0]	val
AA690	2003	9.004053937728395	0.3823818897637795	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	138	363	[0]	[5]	[0]	[0]	[10]	[0]	[0]	val
AA690	2014	9.004053937728395	0.3823818897637795	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	138	363	[0]	[5]	[0]	[0]	[10]	[0]	[0]	val
AA690	2019	9.004053937728395	0.3823818897637795	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	16.0	1.0	0.0	3.0	1.0	0.062418746747512514	0.0	0.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	363	[0]	[5]	[0]	[0]	[10]	[0]	[0]	val
AA690	2020	9.004053937728395	0.3823818897637795	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	17.0	1.0	0.0	4.0	1.0	0.05875577597851059	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	363	[0]	[5]	[0]	[0]	[10]	[0]	[0]	val
UNSEEN::AF646	2016	8.358431899031295	0.3343493552168816	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AF646	2021	8.358431899031295	0.3343493552168816	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	5.0	1.0	0.0	2.0	1.0	0.197375320224904	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AF555	2016	9.859796863911395	0.6744149603008776	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	14	20	117	260	737	[0]	[0]	[0]	[0]	[62]	[0]	[0]	train
UNSEEN::AF555	2021	9.859796863911395	0.6744149603008776	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	14	20	117	260	737	[0]	[0]	[0]	[0]	[62]	[0]	[0]	train
UNSEEN::AD378	2019	9.359966545931995	0.5987255661758374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	196	279	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD378	2023	9.359966545931995	0.5987255661758374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	1.0	2.0	0.0	0.24491866240370913	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	279	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AE267	2023	10.926963134956797	0.3229840448469168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	104	223	130	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AF488	2016	10.987459864464723	0.5428822703671757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	196	754	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AF488	2020	10.987459864464723	0.5428822703671757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	23	5	100	196	754	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AF488	2022	10.987459864464723	0.5428822703671757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	3.0	1.0	0.16514041292462933	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	754	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AF488	2023	10.987459864464723	0.5428822703671757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	1.0	1.0	4.0	0.0	0.14189319376693255	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	754	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AE024	2019	10.75304001226021	0.576938701332022	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	23	5	100	196	519	[0]	[1]	[0]	[0]	[53]	[0]	[0]	train
UNSEEN::AE024	2021	10.75304001226021	0.576938701332022	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	23	5	100	196	519	[0]	[1]	[0]	[0]	[53]	[0]	[0]	train
UNSEEN::AE024	2022	10.75304001226021	0.576938701332022	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	3.0	1.0	0.32151273753163434	0.0	0.0	1.0	-1.0	-1.0	0.0	23	5	100	196	519	[0]	[1]	[0]	[0]	[53]	[0]	[0]	train
UNSEEN::AE024	2024	10.75304001226021	0.576938701332022	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	5.0	0.0	1.0	4.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	519	[0]	[1]	[0]	[0]	[53]	[0]	[0]	train
UNSEEN::AE957	2019	10.697203788017768	0.4859261603852501	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[28]	[0]	[0]	train
AC807	2010	10.477625946513871	0.5498296302554139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	225	347	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AC807	2012	10.477625946513871	0.5498296302554139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	225	347	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AC807	2016	10.477625946513871	0.5498296302554139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	3.0	1.0	0.16514041292462933	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	225	347	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AC807	2023	10.477625946513871	0.5498296302554139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	4.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	100	225	347	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AG600	2020	9.173261363734762	0.6328264289459885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	1.0	1.0	1.0	5.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[3]	[0]	[0]	train
UNSEEN::AG600	2021	9.173261363734762	0.6328264289459885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.7615941559557649	0.0	1.0	1.0	1.0	4.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[3]	[0]	[0]	train
UNSEEN::AG600	2022	9.173261363734762	0.6328264289459885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	3.0	1.0	0.46211715726000974	0.0	1.0	1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[3]	[0]	[0]	train
UNSEEN::AG600	2023	9.173261363734762	0.6328264289459885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	2.0	4.0	-2.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[3]	[0]	[0]	train
UNSEEN::AG600	2024	9.173261363734762	0.6328264289459885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	2.0	5.0	-2.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[3]	[0]	[0]	train
UNSEEN::AE964	2020	10.661110752280438	0.3307081077280078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	-1.0	0.0	3	4	72	161	70	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AE964	2022	10.661110752280438	0.3307081077280078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	0.46211715726000974	0.0	-1.0	-1.0	-1.0	-1.0	0.0	3	4	72	161	70	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AE291	2019	10.926423973878354	0.4240463092798331	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	138	363	[0, 42]	[1, 3]	[0]	[48]	[10]	[0]	[0]	train
UNSEEN::AE291	2023	10.926423973878354	0.4240463092798331	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	4.0	1.0	1.0	2.0	0.0	0.24491866240370913	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	363	[0, 42]	[1, 3]	[0]	[48]	[10]	[0]	[0]	train
AC364	2008	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2012	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2017	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2018	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	1.0	0.0	4.0	1.0	0.09966799462495582	0.0	1.0	1.0	1.0	4.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2019	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	2.0	0.0	5.0	2.0	0.17984081852510791	0.0	1.0	1.0	1.0	4.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2020	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	3.0	0.0	6.0	3.0	0.24491866240370913	0.0	1.0	1.0	1.0	3.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2021	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	2.0	1.0	7.0	1.0	0.15264375981490486	0.0	1.0	1.0	1.0	2.0	1.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2022	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	14.0	2.0	2.0	8.0	0.0	0.14189319376693255	0.0	0.0	1.0	-1.0	-1.0	0.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2023	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	15.0	1.0	2.0	9.0	-1.0	0.06656807650226257	0.0	1.0	-1.0	-1.0	-1.0	0.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AC364	2024	12.779574432320924	0.5863541968987835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	16.0	0.0	3.0	10.0	-3.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	16	34	53	121	294	[0]	[0]	[2]	[0]	[0]	[0]	[0]	train
AF049	2012	11.470654504539036	0.6595660337992907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	16	34	53	175	466	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AF049	2018	11.470654504539036	0.6595660337992907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	1.0	0.0	2.0	1.0	0.16514041292462933	0.0	0.0	0.0	1.0	1.0	1.0	16	34	53	175	466	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AF049	2021	11.470654504539036	0.6595660337992907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	9.0	1.0	1.0	3.0	0.0	0.11065611052473799	0.0	0.0	-1.0	-1.0	-1.0	0.0	16	34	53	175	466	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AF049	2022	11.470654504539036	0.6595660337992907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	1.0	1.0	4.0	0.0	0.09966799462495582	0.0	-1.0	-1.0	-1.0	-1.0	0.0	16	34	53	175	466	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AA081	2018	10.397848372270873	0.3819690130535562	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	1.0	1.0	2.0	1.0	23	32	75	167	14	[0]	[1, 3]	[2]	[0]	[6]	[0]	[0]	val
UNSEEN::AA081	2020	10.397848372270873	0.3819690130535562	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.7615941559557649	0.0	1.0	1.0	1.0	2.0	1.0	23	32	75	167	14	[0]	[1, 3]	[2]	[0]	[6]	[0]	[0]	val
UNSEEN::AA081	2021	10.397848372270873	0.3819690130535562	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	3.0	2.0	1.0	3.0	1.0	0.5827829453479101	0.0	1.0	1.0	1.0	1.0	1.0	23	32	75	167	14	[0]	[1, 3]	[2]	[0]	[6]	[0]	[0]	val
UNSEEN::AA081	2022	10.397848372270873	0.3819690130535562	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	4.0	3.0	1.0	4.0	2.0	0.6351489523872873	0.0	0.0	0.0	-1.0	-1.0	0.0	23	32	75	167	14	[0]	[1, 3]	[2]	[0]	[6]	[0]	[0]	val
UNSEEN::AA081	2024	10.397848372270873	0.3819690130535562	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	6.0	1.0	2.0	5.0	-1.0	0.16514041292462933	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	75	167	14	[0]	[1, 3]	[2]	[0]	[6]	[0]	[0]	val
UNSEEN::AF153	2016	10.060534035475412	0.6283760683760684	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	23	10	14	64	759	[0]	[1]	[2]	[0]	[2]	[0]	[0]	test
UNSEEN::AF153	2020	10.060534035475412	0.6283760683760684	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	2.0	0.0	4.0	1.0	1.0	2.0	0.0	0.24491866240370913	0.0	0.0	1.0	-1.0	-1.0	0.0	23	10	14	64	759	[0]	[1]	[2]	[0]	[2]	[0]	[0]	test
UNSEEN::AF153	2022	10.060534035475412	0.6283760683760684	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	2.0	0.0	6.0	1.0	0.0	3.0	1.0	0.16514041292462933	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	10	14	64	759	[0]	[1]	[2]	[0]	[2]	[0]	[0]	test
AE471	2009	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2016	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	7.0	1.0	0.0	2.0	1.0	0.14189319376693255	0.0	0.0	1.0	1.0	1.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2017	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	1.0	0.0	3.0	1.0	0.12435300177159621	0.0	1.0	1.0	1.0	1.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2018	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	9.0	1.0	0.0	4.0	1.0	0.11065611052473799	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2019	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	10.0	1.0	1.0	5.0	0.0	0.09966799462495582	0.0	0.0	0.0	0.0	0.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2020	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	11.0	1.0	1.0	6.0	0.0	0.0906594777770402	0.0	0.0	0.0	1.0	1.0	1.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2023	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AE471	2024	11.799464384271355	0.699040361912062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	5	100	196	151	[0]	[0]	[0]	[0]	[90]	[0]	[0]	train
AA218	2006	9.45946351224934	0.3359058309946991	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	247	365	[73, 0]	[0]	[0]	[57]	[49]	[0]	[0]	train
AA218	2019	9.45946351224934	0.3359058309946991	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	13.0	1.0	0.0	2.0	1.0	0.07677171312528139	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	247	365	[73, 0]	[0]	[0]	[57]	[49]	[0]	[0]	train
AA218	2022	9.45946351224934	0.3359058309946991	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	16.0	0.0	1.0	3.0	-1.0	0.0	0.0	1.0	1.0	-1.0	-1.0	0.0	5	8	63	247	365	[73, 0]	[0]	[0]	[57]	[49]	[0]	[0]	train
AA218	2023	9.45946351224934	0.3359058309946991	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	17.0	1.0	1.0	4.0	0.0	0.05875577597851059	0.0	0.0	-1.0	-1.0	-1.0	0.0	5	8	63	247	365	[73, 0]	[0]	[0]	[57]	[49]	[0]	[0]	train
AA218	2024	9.45946351224934	0.3359058309946991	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	18.0	1.0	0.0	5.0	1.0	0.05549847010902635	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	247	365	[73, 0]	[0]	[0]	[57]	[49]	[0]	[0]	train
AA019	2013	10.897942305379637	0.5228987866232613	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	23	32	41	90	351	[1]	[0]	[0]	[31]	[1]	[0]	[0]	train
AA019	2016	10.897942305379637	0.5228987866232613	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	1.0	0.0	2.0	1.0	0.32151273753163434	0.0	0.0	1.0	1.0	2.0	1.0	23	32	41	90	351	[1]	[0]	[0]	[31]	[1]	[0]	[0]	train
AA019	2017	10.897942305379637	0.5228987866232613	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	1.0	0.0	3.0	1.0	0.24491866240370913	0.0	1.0	1.0	1.0	5.0	1.0	23	32	41	90	351	[1]	[0]	[0]	[31]	[1]	[0]	[0]	train
AA019	2018	10.897942305379637	0.5228987866232613	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	5.0	1.0	0.0	4.0	1.0	0.197375320224904	0.0	1.0	1.0	1.0	8.0	1.0	23	32	41	90	351	[1]	[0]	[0]	[31]	[1]	[0]	[0]	train
